Case ID,Date Filed,#,Docket Text,standard_clean,keep_allcaps_clean,,,,,,,
 1:16-cv-03951-NG-RER,2017-03-09,,"Minute Entry for proceedings held before Magistrate Judge Ramon E. Reyes, Jr.: Telephone Conference held on 3/9/2017. Appearances: Kevin Kehrli, Esq., for Plaintiff; Nicole Moskowitz, Esq., for Defendant. Discussions held. Discovery is closed. Plaintiff's Pre-Motion Letter to Judge Gershon is due by 3/17/2017. Defendant's Response is due by 3/24/2017. (Tape #No Tape.) (Naidich, Zachary) (Entered: 03/09/2017)","['minute', 'entry', 'proceed', 'hold', 'magistrate', 'judge', 'ramon', 'e', 'reyes', 'jr', 'telephone', 'conference', 'hold', '392017', 'appearances', 'kevin', 'kehrli', 'esq', 'plaintiff', 'nicole', 'moskowitz', 'esq', 'defendant', 'discussions', 'hold', 'discovery', 'close', 'plaintiffs', 'premotion', 'letter', 'judge', 'gershon', 'due', '3172017', 'defendants', 'response', 'due', '3242017', 'tape', 'no', 'tape', 'naidich', 'zachary', 'enter', '03092017']","['minute', 'entry', 'proceed', 'hold', 'magistrate', 'judge', 'ramon', 'E', 'reyes', 'jr', 'telephone', 'conference', 'hold', '392017', 'appearances', 'kevin', 'kehrli', 'esq', 'plaintiff', 'nicole', 'moskowitz', 'esq', 'defendant', 'discussions', 'hold', 'discovery', 'close', 'plaintiffs', 'premotion', 'letter', 'judge', 'gershon', 'due', '3172017', 'defendants', 'response', 'due', '3242017', 'tape', 'no', 'tape', 'naidich', 'zachary', 'enter', '03092017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-03-17,14,"MOTION for pre motion conference related to Plaintiff's contemplated motion for Summary Judgment by LG Capital Funding, LLC. (Attachments: # 1 Exhibit A - Note 1, # 2 Exhibit B - Note 2) (Kehrli, Kevin) (Entered: 03/17/2017)","['motion', 'pre', 'motion', 'conference', 'relate', 'plaintiffs', 'contemplate', 'motion', 'summary', 'judgment', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'exhibit', 'note', '1', '2', 'exhibit', 'b', 'note', '2', 'kehrli', 'kevin', 'enter', '03172017']","['MOTION', 'pre', 'motion', 'conference', 'relate', 'plaintiffs', 'contemplate', 'motion', 'summary', 'judgment', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'exhibit', 'A', 'note', '1', '2', 'exhibit', 'B', 'note', '2', 'kehrli', 'kevin', 'enter', '03172017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-03-24,15,"RESPONSE to Motion re 14 MOTION for pre motion conference related to Plaintiff's contemplated motion for Summary Judgment filed by Vapor Group, Inc.. (Moskowitz, Nicole) (Entered: 03/24/2017)","['response', 'motion', '14', 'motion', 'pre', 'motion', 'conference', 'relate', 'plaintiffs', 'contemplate', 'motion', 'summary', 'judgment', 'file', 'vapor', 'group', 'inc', 'moskowitz', 'nicole', 'enter', '03242017']","['RESPONSE', 'motion', '14', 'MOTION', 'pre', 'motion', 'conference', 'relate', 'plaintiffs', 'contemplate', 'motion', 'summary', 'judgment', 'file', 'vapor', 'group', 'inc', 'moskowitz', 'nicole', 'enter', '03242017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-04-12,,"ORDER granting 14 Motion for Pre Motion Conference. Conference is scheduled for May 15, 2017 @ 10:30 a.m. in courtroom 6D South. Ordered by Judge Nina Gershon on 4/12/2017. (Joe, Victor) (Entered: 04/12/2017)","['order', 'grant', '14', 'motion', 'pre', 'motion', 'conference', 'conference', 'schedule', 'may', '15', '2017', '1030', 'be', 'courtroom', '6d', 'south', 'order', 'judge', 'nina', 'gershon', '4122017', 'joe', 'victor', 'enter', '04122017']","['ORDER', 'grant', '14', 'motion', 'pre', 'motion', 'conference', 'conference', 'schedule', 'may', '15', '2017', '1030', 'be', 'courtroom', '6D', 'south', 'order', 'judge', 'nina', 'gershon', '4122017', 'joe', 'victor', 'enter', '04122017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-05-11,16,"MOTION to Adjourn Conference by Vapor Group, Inc.. (Moskowitz, Nicole) (Entered: 05/11/2017)","['motion', 'adjourn', 'conference', 'vapor', 'group', 'inc', 'moskowitz', 'nicole', 'enter', '05112017']","['MOTION', 'adjourn', 'conference', 'vapor', 'group', 'inc', 'moskowitz', 'nicole', 'enter', '05112017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-05-11,17,"ORDER granting 16 Motion to Adjourn Conference. Conference set for June 21, 2017 at 10:30 a.m. in courtroom 6D South. Ordered by Judge Nina Gershon on 5/11/2017. (Shalev, Roee) (Entered: 05/11/2017)","['order', 'grant', '16', 'motion', 'adjourn', 'conference', 'conference', 'set', 'june', '21', '2017', '1030', 'be', 'courtroom', '6d', 'south', 'order', 'judge', 'nina', 'gershon', '5112017', 'shalev', 'roee', 'enter', '05112017']","['ORDER', 'grant', '16', 'motion', 'adjourn', 'conference', 'conference', 'set', 'june', '21', '2017', '1030', 'be', 'courtroom', '6D', 'south', 'order', 'judge', 'nina', 'gershon', '5112017', 'shalev', 'roee', 'enter', '05112017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-05-15,18,"NOTICE of Appearance by Chris Han on behalf of LG Capital Funding, LLC (aty to be noticed) (Han, Chris) (Entered: 05/15/2017)","['notice', 'appearance', 'chris', 'han', 'behalf', 'lg', 'capital', 'fund', 'llc', 'aty', 'notice', 'han', 'chris', 'enter', '05152017']","['NOTICE', 'appearance', 'chris', 'han', 'behalf', 'LG', 'capital', 'fund', 'LLC', 'aty', 'notice', 'han', 'chris', 'enter', '05152017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-06-21,,"Minute Entry for proceedings held before Judge Nina Gershon: Case called. Kevin Kehrli, Esq. for the LG Capital. William B. Stock, Esq. of counsel for Vapor Group. Pre Motion Conference held on 6/21/2017 (Court Reporter Sophie Nolan.) (Joe, Victor) (Entered: 06/22/2017)","['minute', 'entry', 'proceed', 'hold', 'judge', 'nina', 'gershon', 'case', 'call', 'kevin', 'kehrli', 'esq', 'lg', 'capital', 'william', 'b', 'stock', 'esq', 'counsel', 'vapor', 'group', 'pre', 'motion', 'conference', 'hold', '6212017', 'court', 'reporter', 'sophie', 'nolan', 'joe', 'victor', 'enter', '06222017']","['minute', 'entry', 'proceed', 'hold', 'judge', 'nina', 'gershon', 'case', 'call', 'kevin', 'kehrli', 'esq', 'LG', 'capital', 'william', 'B', 'stock', 'esq', 'counsel', 'vapor', 'group', 'pre', 'motion', 'conference', 'hold', '6212017', 'court', 'reporter', 'sophie', 'nolan', 'joe', 'victor', 'enter', '06222017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-06-23,19,"ORDER: As discussed at the pretrial conference on June 21,2017, the parties will attempt to resolve the legal and factual issues raised by the proposed motion for summary judgment. The parties are directed to file a joint status report by July 21,2017 setting forth that they have resolved the entire case or, in the alternative, the issues they have resolved. Among the issues the parties should discuss and advise the court regarding are the amount of principal and interest each party believes that defendant owes plaintiff on each loan. SO Ordered by Judge Nina Gershon on 6/22/2017. (Ramesar, Thameera) (Entered: 06/23/2017)","['order', 'discuss', 'pretrial', 'conference', 'june', '212017', 'party', 'attempt', 'resolve', 'legal', 'factual', 'issue', 'raise', 'propose', 'motion', 'summary', 'judgment', 'party', 'direct', 'file', 'joint', 'status', 'report', 'july', '212017', 'set', 'forth', 'resolve', 'entire', 'case', 'or', 'alternative', 'issue', 'resolve', 'among', 'issue', 'party', 'discuss', 'advise', 'court', 'regard', 'amount', 'principal', 'interest', 'party', 'believe', 'defendant', 'owe', 'plaintiff', 'loan', 'order', 'judge', 'nina', 'gershon', '6222017', 'ramesar', 'thameera', 'enter', '06232017']","['ORDER', 'discuss', 'pretrial', 'conference', 'june', '212017', 'party', 'attempt', 'resolve', 'legal', 'factual', 'issue', 'raise', 'propose', 'motion', 'summary', 'judgment', 'party', 'direct', 'file', 'joint', 'status', 'report', 'july', '212017', 'set', 'forth', 'resolve', 'entire', 'case', 'or', 'alternative', 'issue', 'resolve', 'among', 'issue', 'party', 'discuss', 'advise', 'court', 'regard', 'amount', 'principal', 'interest', 'party', 'believe', 'defendant', 'owe', 'plaintiff', 'loan', 'SO', 'order', 'judge', 'nina', 'gershon', '6222017', 'ramesar', 'thameera', 'enter', '06232017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-07-21,20,"STATUS REPORT by LG Capital Funding, LLC (Kehrli, Kevin) (Entered: 07/21/2017)","['status', 'report', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '07212017']","['STATUSREPORT', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '07212017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-07-28,21,"ENDORSED ORDER approving the briefing schedule at 20 for a summary judgment motion. (Plaintiff's motion due by 8/18/2017, Defendant's opposition due by 9/15/2017, and Plaintiff's reply due by 9/29/2017.) Ordered by Judge Nina Gershon on 7/26/2017. (Barrett, C) (Entered: 07/28/2017)","['endorse', 'order', 'approve', 'brief', 'schedule', '20', 'summary', 'judgment', 'motion', 'plaintiffs', 'motion', 'due', '8182017', 'defendants', 'opposition', 'due', '9152017', 'plaintiffs', 'reply', 'due', '9292017', 'order', 'judge', 'nina', 'gershon', '7262017', 'barrett', 'c', 'enter', '07282017']","['ENDORSEDORDER', 'approve', 'brief', 'schedule', '20', 'summary', 'judgment', 'motion', 'plaintiffs', 'motion', 'due', '8182017', 'defendants', 'opposition', 'due', '9152017', 'plaintiffs', 'reply', 'due', '9292017', 'order', 'judge', 'nina', 'gershon', '7262017', 'barrett', 'C', 'enter', '07282017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-08-18,22,"RULE 56.1 STATEMENT filed by LG Capital Funding, LLC. (Kehrli, Kevin) (Entered: 08/18/2017)","['rule', '561', 'statement', 'file', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '08182017']","['RULE', '561', 'STATEMENT', 'file', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '08182017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-08-18,23,"MOTION for Summary Judgment by LG Capital Funding, LLC. (Attachments: # 1 Declaration, # 2 Exhibit A - SEC Filing, # 3 Exhibit B - Company Profile, # 4 Exhibit C - SPA 1, # 5 Exhibit D - Note 1, # 6 Exhibit E - Disbursement Memo 1, # 7 Exhibit F - Wire Confirm 1, # 8 Exhibit G - SPA 2, # 9 Exhibit H - Note 2, # 10 Exhibit I - Disbursement Memo 2, # 11 Exhibit J - Wire Confirm 2, # 12 Exhibit K - Notice 1, # 13 Exhibit L - Notice 2, # 14 Exhibit M - Untimely 10Q, # 15 Memorandum in Support) (Kehrli, Kevin) (Entered: 08/18/2017)","['motion', 'summary', 'judgment', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'declaration', '2', 'exhibit', 'sec', 'file', '3', 'exhibit', 'b', 'company', 'profile', '4', 'exhibit', 'c', 'spa', '1', '5', 'exhibit', 'note', '1', '6', 'exhibit', 'e', 'disbursement', 'memo', '1', '7', 'exhibit', 'f', 'wire', 'confirm', '1', '8', 'exhibit', 'g', 'spa', '2', '9', 'exhibit', 'h', 'note', '2', '10', 'exhibit', 'disbursement', 'memo', '2', '11', 'exhibit', 'j', 'wire', 'confirm', '2', '12', 'exhibit', 'k', 'notice', '1', '13', 'exhibit', 'l', 'notice', '2', '14', 'exhibit', 'untimely', '10q', '15', 'memorandum', 'support', 'kehrli', 'kevin', 'enter', '08182017']","['MOTION', 'summary', 'judgment', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'declaration', '2', 'exhibit', 'A', 'SEC', 'file', '3', 'exhibit', 'B', 'company', 'profile', '4', 'exhibit', 'C', 'SPA', '1', '5', 'exhibit', 'D', 'note', '1', '6', 'exhibit', 'E', 'disbursement', 'memo', '1', '7', 'exhibit', 'F', 'wire', 'confirm', '1', '8', 'exhibit', 'G', 'SPA', '2', '9', 'exhibit', 'H', 'note', '2', '10', 'exhibit', 'I', 'disbursement', 'memo', '2', '11', 'exhibit', 'J', 'wire', 'confirm', '2', '12', 'exhibit', 'K', 'notice', '1', '13', 'exhibit', 'L', 'notice', '2', '14', 'exhibit', 'M', 'untimely', '10Q', '15', 'memorandum', 'support', 'kehrli', 'kevin', 'enter', '08182017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-08-24,24,"ORDER re 23 MOTION for Summary Judgment filed by LG Capital Funding, LLC. The filed motion will be treated as a nullity. Plaintiff is directed to properly file the motion papers when the motion is fully-briefed, in compliance with Section 3(C) of my individual motion practices. Ordered by Judge Nina Gershon on 8/24/2017. (Barrett, C) (Entered: 08/24/2017)","['order', '23', 'motion', 'summary', 'judgment', 'file', 'lg', 'capital', 'fund', 'llc', 'file', 'motion', 'treat', 'nullity', 'plaintiff', 'direct', 'properly', 'file', 'motion', 'paper', 'motion', 'fullybriefed', 'compliance', 'section', '3c', 'individual', 'motion', 'practice', 'order', 'judge', 'nina', 'gershon', '8242017', 'barrett', 'c', 'enter', '08242017']","['ORDER', '23', 'MOTION', 'summary', 'judgment', 'file', 'LG', 'capital', 'fund', 'LLC', 'file', 'motion', 'treat', 'nullity', 'plaintiff', 'direct', 'properly', 'file', 'motion', 'paper', 'motion', 'fullybriefed', 'compliance', 'section', '3C', 'individual', 'motion', 'practice', 'order', 'judge', 'nina', 'gershon', '8242017', 'barrett', 'C', 'enter', '08242017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-08-24,,"Motion terminated, docketed prematurely: 23 MOTION for Summary Judgment filed by LG Capital Funding, LLC. See 24 Order and Section 3(C) of Individual Motion Practices of Judge Nina Gershon . (Barrett, C) (Entered: 08/24/2017)","['motion', 'terminate', 'docket', 'prematurely', '23', 'motion', 'summary', 'judgment', 'file', 'lg', 'capital', 'fund', 'llc', 'see', '24', 'order', 'section', '3c', 'individual', 'motion', 'practice', 'judge', 'nina', 'gershon', 'barrett', 'c', 'enter', '08242017']","['motion', 'terminate', 'docket', 'prematurely', '23', 'MOTION', 'summary', 'judgment', 'file', 'LG', 'capital', 'fund', 'LLC', 'see', '24', 'order', 'section', '3C', 'individual', 'motion', 'practice', 'judge', 'nina', 'gershon', 'barrett', 'C', 'enter', '08242017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-09-15,25,"Letter by LG Capital Funding, LLC (Attachments: # 1 Exhibit Letter from Defendant) (Kehrli, Kevin) (Entered: 09/15/2017)","['letter', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'exhibit', 'letter', 'defendant', 'kehrli', 'kevin', 'enter', '09152017']","['letter', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'exhibit', 'letter', 'defendant', 'kehrli', 'kevin', 'enter', '09152017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-09-21,26,"ENDORSED ORDER approving 25 -1 Letter request. (Reset deadlines as to summary judgment motion: Defendant's response due by 9/29/2017; Plaintiff's reply due by 10/13/2017.) Ordered by Judge Nina Gershon on 9/21/2017. (Barrett, C) (Entered: 09/21/2017)","['endorse', 'order', 'approve', '25', '1', 'letter', 'request', 'reset', 'deadlines', 'summary', 'judgment', 'motion', 'defendants', 'response', 'due', '9292017', 'plaintiffs', 'reply', 'due', '10132017', 'order', 'judge', 'nina', 'gershon', '9212017', 'barrett', 'c', 'enter', '09212017']","['ENDORSEDORDER', 'approve', '25', '1', 'letter', 'request', 'reset', 'deadlines', 'summary', 'judgment', 'motion', 'defendants', 'response', 'due', '9292017', 'plaintiffs', 'reply', 'due', '10132017', 'order', 'judge', 'nina', 'gershon', '9212017', 'barrett', 'C', 'enter', '09212017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-09-29,27,"Second MOTION for Extension of Time to File Response/Reply to Motion for Summary Judgment by Vapor Group, Inc.. (Moskowitz, Nicole) (Entered: 09/29/2017)","['second', 'motion', 'extension', 'time', 'file', 'responsereply', 'motion', 'summary', 'judgment', 'vapor', 'group', 'inc', 'moskowitz', 'nicole', 'enter', '09292017']","['second', 'MOTION', 'extension', 'time', 'file', 'responsereply', 'motion', 'summary', 'judgment', 'vapor', 'group', 'inc', 'moskowitz', 'nicole', 'enter', '09292017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-10-02,,"ORDER granting 27 Motion for Extension of Time to File Response/Reply. Responses due by 10/13/2017. Replies due by 10/27/2017. Motion Ripe Deadline set for 10/27/2017. Ordered by Judge Nina Gershon on 10/2/2017. (Chakraborty, Rupita) (Entered: 10/02/2017)","['order', 'grant', '27', 'motion', 'extension', 'time', 'file', 'responsereply', 'responses', 'due', '10132017', 'reply', 'due', '10272017', 'motion', 'ripe', 'deadline', 'set', '10272017', 'order', 'judge', 'nina', 'gershon', '1022017', 'chakraborty', 'rupita', 'enter', '10022017']","['ORDER', 'grant', '27', 'motion', 'extension', 'time', 'file', 'responsereply', 'responses', 'due', '10132017', 'reply', 'due', '10272017', 'motion', 'ripe', 'deadline', 'set', '10272017', 'order', 'judge', 'nina', 'gershon', '1022017', 'chakraborty', 'rupita', 'enter', '10022017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-10-13,28,"MEMORANDUM in Opposition to Plaintiff's Motion for Summary Judgment filed by Vapor Group, Inc.. (Attachments: # 1 Rule 56.1 Statement Statement, # 2 Declaration) (Moskowitz, Nicole) (Entered: 10/13/2017)","['memorandum', 'opposition', 'plaintiffs', 'motion', 'summary', 'judgment', 'file', 'vapor', 'group', 'inc', 'attachments', '1', 'rule', '561', 'statement', 'statement', '2', 'declaration', 'moskowitz', 'nicole', 'enter', '10132017']","['MEMORANDUM', 'opposition', 'plaintiffs', 'motion', 'summary', 'judgment', 'file', 'vapor', 'group', 'inc', 'attachments', '1', 'rule', '561', 'statement', 'statement', '2', 'declaration', 'moskowitz', 'nicole', 'enter', '10132017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-10-27,29,"Letter Enclosing the Parties' Fully Briefed Motion for Summary Judgment by LG Capital Funding, LLC (Kehrli, Kevin) (Entered: 10/27/2017)","['letter', 'enclose', 'party', 'fully', 'brief', 'motion', 'summary', 'judgment', 'lg', 'capital', 'fund', 'llc', 'kehrli', 'kevin', 'enter', '10272017']","['letter', 'enclose', 'party', 'fully', 'brief', 'motion', 'summary', 'judgment', 'LG', 'capital', 'fund', 'LLC', 'kehrli', 'kevin', 'enter', '10272017']",,,,,,,
 1:16-cv-03951-NG-RER,2017-10-27,30,"MOTION for Summary Judgment (all submissions) by LG Capital Funding, LLC. (Attachments: # 1 Rule 56.1 Statement of Plaintiff, # 2 Declaration of Joseph Lerman in Support, # 3 Exhibit A - SEC Filing, # 4 Exhibit B - Company Profile, # 5 Exhibit C - SPA 1, # 6 Exhibit D - Note 1, # 7 Exhibit E - Disbursement Memo 1, # 8 Exhibit F - Wire Confirmation 1, # 9 Exhibit G - SPA 2, # 10 Exhibit H - Note 2, # 11 Exhibit I - Disbursement Memo 2, # 12 Exhibit J - Wire Confirmation 2, # 13 Exhibit K - Notice 1, # 14 Exhibit L - Notice 2, # 15 Exhibit M - Untimely 10-Q, # 16 Memorandum in Support of Plaintiff, # 17 Memorandum in Opposition of Defendant, # 18 Rule 56.1 Statement (Defendant's Response), # 19 Declaration of Dror Svorai in Opposition, # 20 Memorandum in Support (Reply)) (Kehrli, Kevin) (Entered: 10/27/2017)","['motion', 'summary', 'judgment', 'all', 'submissions', 'lg', 'capital', 'fund', 'llc', 'attachments', '1', 'rule', '561', 'statement', 'plaintiff', '2', 'declaration', 'joseph', 'lerman', 'support', '3', 'exhibit', 'sec', 'file', '4', 'exhibit', 'b', 'company', 'profile', '5', 'exhibit', 'c', 'spa', '1', '6', 'exhibit', 'note', '1', '7', 'exhibit', 'e', 'disbursement', 'memo', '1', '8', 'exhibit', 'f', 'wire', 'confirmation', '1', '9', 'exhibit', 'g', 'spa', '2', '10', 'exhibit', 'h', 'note', '2', '11', 'exhibit', 'disbursement', 'memo', '2', '12', 'exhibit', 'j', 'wire', 'confirmation', '2', '13', 'exhibit', 'k', 'notice', '1', '14', 'exhibit', 'l', 'notice', '2', '15', 'exhibit', 'untimely', '10q', '16', 'memorandum', 'support', 'plaintiff', '17', 'memorandum', 'opposition', 'defendant', '18', 'rule', '561', 'statement', 'defendants', 'response', '19', 'declaration', 'dror', 'svorai', 'opposition', '20', 'memorandum', 'support', 'reply', 'kehrli', 'kevin', 'enter', '10272017']","['MOTION', 'summary', 'judgment', 'all', 'submissions', 'LG', 'capital', 'fund', 'LLC', 'attachments', '1', 'rule', '561', 'statement', 'plaintiff', '2', 'declaration', 'joseph', 'lerman', 'support', '3', 'exhibit', 'A', 'SEC', 'file', '4', 'exhibit', 'B', 'company', 'profile', '5', 'exhibit', 'C', 'SPA', '1', '6', 'exhibit', 'D', 'note', '1', '7', 'exhibit', 'E', 'disbursement', 'memo', '1', '8', 'exhibit', 'F', 'wire', 'confirmation', '1', '9', 'exhibit', 'G', 'SPA', '2', '10', 'exhibit', 'H', 'note', '2', '11', 'exhibit', 'I', 'disbursement', 'memo', '2', '12', 'exhibit', 'J', 'wire', 'confirmation', '2', '13', 'exhibit', 'K', 'notice', '1', '14', 'exhibit', 'L', 'notice', '2', '15', 'exhibit', 'M', 'untimely', '10Q', '16', 'memorandum', 'support', 'plaintiff', '17', 'memorandum', 'opposition', 'defendant', '18', 'rule', '561', 'statement', 'defendants', 'response', '19', 'declaration', 'dror', 'svorai', 'opposition', '20', 'memorandum', 'support', 'reply', 'kehrli', 'kevin', 'enter', '10272017']",,,,,,,
