,Case ID,Date Filed,#,Docket Text,topics
49, 1:17-cv-01936-PAE,2018-02-01,35.0,"FILING ERROR - WRONG EVENT TYPE SELECTED FROM MENU - LETTER MOTION to Continue addressed to Judge Paul A. Engelmayer from Andrea C. Sisca and Robert Garson dated 02/01/2018. Document filed by Lattice Biologics, Inc..(Sisca, Andrea) Modified on 4/3/2018 (ldi). (Entered: 02/01/2018)","[('Topic 4', 0.6704), ('Topic 1', 0.25377), ('Topic 7', 0.05168)]"
50, 1:17-cv-01936-PAE,2018-02-02,36.0,"ORDER granting 35 Letter Motion to Continue. Granted. The Court hereby reschedules the case management conference for Wednesday, February 21, 2018, at 2:30 P.M. SO ORDERED. (Case Management Conference set for 2/21/2018 at 02:30 PM before Judge Paul A. Engelmayer.) (Signed by Judge Paul A. Engelmayer on 2/2/2018) (anc) (Entered: 02/02/2018)","[('Topic 4', 0.67046), ('Topic 1', 0.25373), ('Topic 7', 0.05167)]"
51, 1:17-cv-01936-PAE,2018-02-05,37.0,MEMO ENDORSEMENT on NOTICE OF WITHDRAWAL. ENDORSEMENT: SO ORDERED. (Signed by Judge Paul A. Engelmayer on 2/5/2018) (anc) (Entered: 02/05/2018),"[('Topic 4', 0.67039), ('Topic 1', 0.25377), ('Topic 7', 0.0517)]"
52, 1:17-cv-01936-PAE,2018-02-21,,Minute Entry for proceedings held before Judge Paul A. Engelmayer: Case Management Conference held on 2/21/2018. Robert Garson present for Plaintiff. Andrea Sisca present for Defendant. Court reporter present. (ajs) (Entered: 02/21/2018),"[('Topic 4', 0.67043), ('Topic 1', 0.25379), ('Topic 7', 0.05164)]"
53, 1:17-cv-01936-PAE,2018-02-21,38.0,"ORDER: As discussed on the record at a conference before the Court Wednesday, February 21, 2018, the discovery deadline in this deadline is extended to March 21, 2018. A case management conference is scheduled for April 23, 2018, at 10 a.m. ( Discovery due by 3/21/2018., Case Management Conference set for 4/23/2018 at 10:00 AM before Judge Paul A. Engelmayer.) (Signed by Judge Paul A. Engelmayer on 2/21/2018) (mro) (Entered: 02/21/2018)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
54, 1:17-cv-01936-PAE,2018-03-13,39.0,"NOTICE OF CHANGE OF ADDRESS by Andrea Christine Sisca on behalf of All Defendants. New Address: Ivey, Barnum & O'Mara, LLC, 170 Mason Street, Greenwich, Connecticut, United States 06830, 2036616000. (Sisca, Andrea) (Entered: 03/13/2018)","[('Topic 4', 0.66938), ('Topic 1', 0.24897), ('Topic 9', 0.0575)]"
55, 1:17-cv-01936-PAE,2018-04-09,40.0,"MOTION for Leave to File Amended Affirmative Defenses . Document filed by Lattice Biologics, Inc.. (Attachments: # 1 Exhibit Amended Affirmative Defenses)(Sisca, Andrea) (Entered: 04/09/2018)","[('Topic 4', 0.67048), ('Topic 1', 0.25372), ('Topic 7', 0.05166)]"
56, 1:17-cv-01936-PAE,2018-04-09,41.0,"MEMORANDUM OF LAW in Support re: 40 MOTION for Leave to File Amended Affirmative Defenses . . Document filed by Lattice Biologics, Inc.. (Sisca, Andrea) (Entered: 04/09/2018)","[('Topic 4', 0.67041), ('Topic 1', 0.25377), ('Topic 7', 0.05168)]"
57, 1:17-cv-01936-PAE,2018-04-09,42.0,"LETTER addressed to Judge Paul A. Engelmayer from Robert Garson dated 4/9/18 re: Summary Judgment. Document filed by RCC Ventures, LLC.(Garson, Robert) (Entered: 04/09/2018)","[('Topic 4', 0.66939), ('Topic 1', 0.24899), ('Topic 9', 0.05747)]"
58, 1:17-cv-01936-PAE,2018-04-11,43.0,"LETTER addressed to Judge Paul A. Engelmayer from Andrea C. Sisca dated April 11, 2018 re: Summary Judgment. Document filed by Lattice Biologics, Inc..(Sisca, Andrea) (Entered: 04/11/2018)","[('Topic 4', 0.67041), ('Topic 1', 0.25376), ('Topic 7', 0.05169)]"
59, 1:17-cv-01936-PAE,2018-04-11,44.0,"LETTER addressed to Judge Paul A. Engelmayer from Robert Garson dated april 11, 2018 re: Clarification. Document filed by RCC Ventures, LLC.(Garson, Robert) (Entered: 04/11/2018)","[('Topic 4', 0.6704), ('Topic 1', 0.25378), ('Topic 7', 0.05167)]"
1, 1:17-cv-03007-AJN,2017-04-25,1.0,"COMPLAINT against American DG Energy, Inc., EuroSite Power, Inc.. (Filing Fee $ 400.00, Receipt Number 0208-13583401)Document filed by RCC Ventures, LLC. (Attachments: # 1 Exhibit Ex. A, # 2 Exhibit Ex. B, # 3 Exhibit Ex. C, # 4 Exhibit Ex. D, # 5 Exhibit Ex. E, # 6 Exhibit Ex. F, # 7 Exhibit Ex. G, # 8 Exhibit Ex. H, # 9 Exhibit Ex. I, # 10 Exhibit Ex. J, # 11 Exhibit Ex. K, # 12 Exhibit Ex. L, # 13 Exhibit Ex. M, # 14 Exhibit Ex. N, # 15 Exhibit Ex. O)(Garson, Robert) (Entered: 04/25/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25374), ('Topic 7', 0.05169)]"
2, 1:17-cv-03007-AJN,2017-04-25,2.0,"FILING ERROR - PDF ERROR CIVIL COVER SHEET filed. (Garson, Robert) Modified on 4/26/2017 (jvs). (Entered: 04/25/2017)","[('Topic 4', 0.67046), ('Topic 1', 0.25375), ('Topic 7', 0.05164)]"
3, 1:17-cv-03007-AJN,2017-04-25,3.0,"RULE 7.1 CORPORATE DISCLOSURE STATEMENT. No Corporate Parent. Document filed by RCC Ventures, LLC.(Garson, Robert) (Entered: 04/25/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25378), ('Topic 7', 0.05167)]"
4, 1:17-cv-03007-AJN,2017-04-26,,***NOTICE TO ATTORNEY REGARDING CASE OPENING STATISTICAL ERROR CORRECTION: Notice to attorney Robert David Garson. The following case opening statistical information was erroneously selected/entered: Cause of Action code 15:294; Citizenship Plaintiff code 1 (Citizen of This State); Citizenship Defendant code 2 (Citizen of Another State); Dollar Demand 500000;. The following correction(s) have been made to your case entry: the Cause of Action code has been modified to 28:1332; the Citizenship Plaintiff code has been modified to 4 (Incorporated/Principal Place of Business-This State); the Citizenship Defendant code has been modified to 5 (Incorporated/Principal Place of Business-Other State);. (jvs) (Entered: 04/26/2017),"[('Topic 4', 0.66939), ('Topic 1', 0.24898), ('Topic 9', 0.05749)]"
5, 1:17-cv-03007-AJN,2017-04-26,,***NOTICE TO ATTORNEY REGARDING DEFICIENT CIVIL COVER SHEET. Notice to attorney Robert David Garson to RE-FILE Document No. 2 Civil Cover Sheet. The filing is deficient for the following reason(s): Courthouse Assignment was not choosen;. Re-file the document using the event type Civil Cover Sheet found under the event list Other Documents and attach the correct PDF. Use civil cover sheet issued by S.D.N.Y. dated April 2014. The S.D.N.Y. Civil Cover Sheet dated April 2014 is located athttp://nysd.uscourts.gov/file/forms/civil-cover-sheet.. (jvs) (Entered: 04/26/2017),"[('Topic 4', 0.67045), ('Topic 1', 0.25372), ('Topic 7', 0.05169)]"
6, 1:17-cv-03007-AJN,2017-04-26,,"CASE OPENING INITIAL ASSIGNMENT NOTICE: The above-entitled action is assigned to Judge Alison J. Nathan. Please download and review the Individual Practices of the assigned District Judge, located at http://nysd.uscourts.gov/judges/District. Attorneys are responsible for providing courtesy copies to judges where their Individual Practices require such. Please download and review the ECF Rules and Instructions, located at http://nysd.uscourts.gov/ecf_filing.php. (jvs) (Entered: 04/26/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
7, 1:17-cv-03007-AJN,2017-04-26,,Magistrate Judge Debra C. Freeman is so designated. (jvs) (Entered: 04/26/2017),"[('Topic 4', 0.67048), ('Topic 1', 0.25375), ('Topic 7', 0.05163)]"
8, 1:17-cv-03007-AJN,2017-04-26,,Case Designated ECF. (jvs) (Entered: 04/26/2017),"[('Topic 4', 0.67041), ('Topic 1', 0.25378), ('Topic 7', 0.05166)]"
9, 1:17-cv-03007-AJN,2017-04-28,4.0,"CIVIL COVER SHEET filed. (Garson, Robert) (Entered: 04/28/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
10, 1:17-cv-03007-AJN,2017-05-10,5.0,"NOTICE OF INITIAL PRETRIAL CONFERENCE: This case has been assigned to me for all purposes. It is hereby ORDERED that counsel for all parties appear for an initial pretrial conference with the Court on Friday, September 1, 2017 at 2:45 pm in Courtroom 906 of the United States District Court for the Southern District of New York, Thurgood Marshall U.S. Courthouse at 40 Foley Square, New York, New York. And as set forth herein. Initial Conference set for 9/1/2017 at 02:45 PM in Courtroom 906, 40 Centre Street, New York, NY 10007 before Judge Alison J. Nathan. (Signed by Judge Alison J. Nathan on 5/09/2017) (ama) (Entered: 05/10/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25374), ('Topic 7', 0.05171)]"
11, 1:17-cv-03007-AJN,2017-05-12,6.0,"NOTICE OF APPEARANCE by Rodman E. Honecker on behalf of American DG Energy, Inc., EuroSite Power, Inc.. (Honecker, Rodman) (Entered: 05/12/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
12, 1:17-cv-03007-AJN,2017-05-15,7.0,"WAIVER OF SERVICE RETURNED EXECUTED. American DG Energy, Inc. waiver sent on 5/1/2017, answer due 6/30/2017. Document filed by RCC Ventures, LLC. (Han, Chris) (Entered: 05/15/2017)","[('Topic 4', 0.67039), ('Topic 1', 0.25378), ('Topic 7', 0.05168)]"
13, 1:17-cv-03007-AJN,2017-05-15,8.0,"WAIVER OF SERVICE RETURNED EXECUTED. EuroSite Power, Inc. waiver sent on 5/1/2017, answer due 6/30/2017. Document filed by RCC Ventures, LLC. (Han, Chris) (Entered: 05/15/2017)","[('Topic 4', 0.66948), ('Topic 1', 0.2487), ('Topic 9', 0.05767)]"
14, 1:17-cv-03007-AJN,2017-05-15,9.0,"NOTICE OF APPEARANCE by Chris Han on behalf of RCC Ventures, LLC. (Han, Chris) (Entered: 05/15/2017)","[('Topic 4', 0.67047), ('Topic 1', 0.25374), ('Topic 7', 0.05164)]"
15, 1:17-cv-03007-AJN,2017-06-05,10.0,"RULE 7.1 CORPORATE DISCLOSURE STATEMENT. No Corporate Parent. Document filed by American DG Energy, Inc..(Honecker, Rodman) (Entered: 06/05/2017)","[('Topic 4', 0.67045), ('Topic 1', 0.25378), ('Topic 7', 0.05163)]"
16, 1:17-cv-03007-AJN,2017-06-05,11.0,"RULE 7.1 CORPORATE DISCLOSURE STATEMENT. No Corporate Parent. Document filed by EuroSite Power, Inc..(Honecker, Rodman) (Entered: 06/05/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25379), ('Topic 7', 0.05164)]"
17, 1:17-cv-03007-AJN,2017-06-21,12.0,"MOTION to Dismiss pursuant to Fed.R.Civ.P. 12(b)(6). Document filed by American DG Energy, Inc., EuroSite Power, Inc.. Responses due by 7/5/2017 (Attachments: # 1 Memorandum of Law in support of 12(b)(6) motion to dismiss Complaint, # 2 Declaration of Rodman E. Honecker (without exhibits), # 3 Exhibit A to Honecker Decl., # 4 Exhibit A continued, # 5 Affirmation of Service)(Honecker, Rodman) (Entered: 06/21/2017)","[('Topic 4', 0.67039), ('Topic 1', 0.25378), ('Topic 7', 0.05169)]"
18, 1:17-cv-03007-AJN,2017-06-22,13.0,"ORDER: On June 21, 2017, Defendants filed a motion to dismiss. Pursuant to Rule 3.F of this Court's Individual Practices in Civil Cases, on or before June 30, 2017, Plaintiff must notify the Court and its adversary in writing whether (1) it intends to file an amended pleading and when it will do so or (2) it will rely on the pleading being attacked. Plaintiff is on notice that declining to amend its pleadings to timely respond to a fully briefed argument in the Defendants' June 21, 2017 motion to dismiss may well constitute a waiver of the Plaintiff's right to use the amendment process to cure any defects that have been made apparent by the Defendants' briefing. See Loreley Fin. (Jersey) No. 3 Ltd. v. Wells Fargo Sec., LLC., 797 F.3d 160 (2d Cir. 2015) (leaving ""unaltered the grounds on which denial of leave to amend has long been held proper, such as undue delay, bad faith, dilatory motive, and futility""). If Plaintiff chooses to amend, Defendants may then (a) file an answer; (b) file a new motion to dismiss; or (c) submit a letter stating that they rely on the initially-filed motion to dismiss. Nothing in this Order alters the time to amend, answer or move provided by the Federal Rules of Civil Procedure or Local Rules. The initial pretrial conference scheduled for September 1, 2017 is adjourned pending resolution of this motion. (Signed by Judge Alison J. Nathan on 6/22/2017) (ras) (Entered: 06/22/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25375), ('Topic 7', 0.0517)]"
19, 1:17-cv-03007-AJN,2017-06-26,14.0,"LETTER addressed to Judge Alison J. Nathan from Robert Garson, Esq. dated June 26,2017 re: Response to Court's Order on June 22, 2017. Document filed by RCC Ventures, LLC.(Han, Chris) (Entered: 06/26/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.25378), ('Topic 7', 0.05167)]"
20, 1:17-cv-03007-AJN,2017-06-28,15.0,"MEMO ENDORSEMENT: on re: 14 Letter filed by RCC Ventures, LLC. ENDORSEMENT: SO ORDERED., ( Amended Pleadings due by 7/10/2017.) (Signed by Judge Alison J. Nathan on 6/27/2017) (ama) (Entered: 06/28/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25375), ('Topic 7', 0.05169)]"
21, 1:17-cv-03007-AJN,2017-07-10,16.0,"FIRST AMENDED COMPLAINT amending 1 Complaint,, against American DG Energy, Inc., EuroSite Power, Inc. with JURY DEMAND.Document filed by RCC Ventures, LLC. Related document: 1 Complaint,, filed by RCC Ventures, LLC. (Attachments: # 1 Exhibit EUSP's 10Q, # 2 Exhibit Sept 16, 2014 email thread, # 3 Exhibit RCC Agreement, # 4 Exhibit Nov 20, 2014 email thread, # 5 Exhibit Dec 3, 2014 email thread, # 6 Exhibit Macquarie Agreement, # 7 Exhibit Jan 12, 2015 email thread, # 8 Exhibit Jan 14, 2015 email thread, # 9 Exhibit Apr 17, 2015 email thread, # 10 Exhibit May 12, 2015 email thread, # 11 Exhibit May 20, 2015 email thread, # 12 Exhibit June 16, 2015 email thread, # 13 Exhibit July 7, 2015 email thread, # 14 Exhibit July 14, 2015 email thread, # 15 Exhibit EuroFin Agreement, # 16 Exhibit June 18, 2015 email thread, # 17 Exhibit ADGE and EUSP Press Release)(Han, Chris) (Entered: 07/10/2017)","[('Topic 4', 0.67045), ('Topic 1', 0.25371), ('Topic 7', 0.05169)]"
22, 1:17-cv-03007-AJN,2017-07-24,17.0,"MOTION to Dismiss . Document filed by American DG Energy, Inc., EuroSite Power, Inc.. Responses due by 8/7/2017 (Attachments: # 1 memorandum of Law in support, # 2 Declaration of Rodman E. Honecker with Exhibit A (First Amended Complaint, without exhibits), # 3 Exhibits A through F to First Amended Complaint, # 4 Exhibits G through O to First Amedned Complaint, # 5 Affidavit of Service)(Honecker, Rodman) (Entered: 07/24/2017)","[('Topic 4', 0.66939), ('Topic 1', 0.24895), ('Topic 9', 0.05752)]"
23, 1:17-cv-03007-AJN,2017-08-03,18.0,"LETTER addressed to Judge Alison J. Nathan from Robert Garson dated 8/3/2017 re: Plaintiff's Intent to Oppose Defendants' Motion to Dismiss Amended Complaint. Document filed by RCC Ventures, LLC.(Han, Chris) (Entered: 08/03/2017)","[('Topic 4', 0.66938), ('Topic 1', 0.24898), ('Topic 9', 0.0575)]"
24, 1:17-cv-03007-AJN,2017-08-03,19.0,"LETTER MOTION for Extension of Time to File Response/Reply as to 17 MOTION to Dismiss ., 18 Letter re: Plaintiff's Intent to Oppose Defendants' Motion to Dismiss Amended Complaint addressed to Judge Alison J. Nathan from Robert Garson dated 8/3/2017. Document filed by RCC Ventures, LLC. (Attachments: # 1 Exhibit Stipulation to Extension of Time to Respond)(Han, Chris) (Entered: 08/03/2017)","[('Topic 4', 0.67043), ('Topic 1', 0.2538), ('Topic 7', 0.05163)]"
25, 1:17-cv-03007-AJN,2017-08-03,20.0,"STIPULATION AND CONSENT EXTENDING TIME TO RESPONSE TO DEFENDANTS' MOTION TO DISMISS: The time within which Plaintiff, RCC Ventures, LLC, may respond to Defendants American DG Energy, Inc. and EuroSite Power, Inc.'s Motion to Dismiss Amended Complaint (Dkt. 17) is hereby extended up to and including August 31, 2017. (Responses due by 8/31/2017.) Motions terminated: 19 LETTER MOTION for Extension of Time to File Response/Reply as to 17 MOTION to Dismiss 18 Letter re: Plaintiff's Intent to Oppose Defendants' Motion to Dismiss Amended Complaint addressed to Judge Alison J. Nathan filed by RCC Ventures, LLC. (Signed by Judge Alison J. Nathan on 8/3/2017) (mml) (Entered: 08/03/2017)","[('Topic 4', 0.6705), ('Topic 1', 0.25367), ('Topic 7', 0.05169)]"
26, 1:17-cv-03007-AJN,2017-08-31,21.0,"MEMORANDUM OF LAW in Opposition re: 17 MOTION to Dismiss . Plaintiff's First Amended Complaint. Document filed by RCC Ventures, LLC. (Attachments: # 1 Declaration of Service)(Han, Chris) (Entered: 08/31/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25376), ('Topic 7', 0.05169)]"
27, 1:17-cv-03007-AJN,2017-09-01,22.0,"LETTER MOTION for Extension of Time addressed to Judge Alison J. Nathan from Rodman E. Honecker dated 09/01/17. Document filed by American DG Energy, Inc., EuroSite Power, Inc..(Honecker, Rodman) (Entered: 09/01/2017)","[('Topic 4', 0.67042), ('Topic 1', 0.25381), ('Topic 7', 0.05162)]"
28, 1:17-cv-03007-AJN,2017-09-05,23.0,"ORDER granting 22 LETTER MOTION for Extension of Time addressed to Judge Alison J. Nathan from Rodman E. Honecker dated 09/01/17. Document filed by American DG Energy, Inc., EuroSite Power, Inc. So ordered. (Signed by Judge Alison J. Nathan on 9/1/2017) (rjm) (Entered: 09/05/2017)","[('Topic 4', 0.67044), ('Topic 1', 0.25373), ('Topic 7', 0.05169)]"
29, 1:17-cv-03007-AJN,2017-09-05,,Set/Reset Deadlines: Replies due by 9/14/2017. (rjm) (Entered: 09/05/2017),"[('Topic 4', 0.67043), ('Topic 1', 0.25374), ('Topic 7', 0.05169)]"
30, 1:17-cv-03007-AJN,2017-09-14,24.0,"REPLY MEMORANDUM OF LAW in Support re: 17 MOTION to Dismiss ., 19 LETTER MOTION for Extension of Time to File Response/Reply as to 17 MOTION to Dismiss ., 18 Letter re: Plaintiff's Intent to Oppose Defendants' Motion to Dismiss Amended Complaint addressed to Judge Alison J. Nath, 22 LETTER MOTION for Extension of Time addressed to Judge Alison J. Nathan from Rodman E. Honecker dated 09/01/17. . Document filed by American DG Energy, Inc., EuroSite Power, Inc.. (Attachments: # 1 Affidavit of Service)(Honecker, Rodman) (Entered: 09/14/2017)","[('Topic 4', 0.6704), ('Topic 1', 0.25379), ('Topic 7', 0.05167)]"
31, 1:17-cv-03007-AJN,2017-09-15,25.0,"LETTER addressed to Judge Alison J. Nathan from Rodman E. Honecker dated September 15, 2017 re: requesting oral argument on Defendants' motion to dismiss. Document filed by American DG Energy, Inc., EuroSite Power, Inc..(Honecker, Rodman) (Entered: 09/15/2017)","[('Topic 4', 0.67041), ('Topic 1', 0.2538), ('Topic 7', 0.05165)]"
32, 1:17-cv-03007-AJN,2018-01-11,26.0,"NOTICE of Termination of Counsel. Document filed by RCC Ventures, LLC. (Han, Chris) (Entered: 01/11/2018)","[('Topic 4', 0.67044), ('Topic 1', 0.25374), ('Topic 7', 0.05168)]"
33, 1:17-cv-03007-AJN,2018-02-06,27.0,"NOTICE OF WITHDRAWAL. PLEASE TAKE NOTICE that Chris Han is no longer associated with Garson, Segal, Steinmetz, Fladgate LLP and should be removed from the Court's service list with respect to the above referenced action. Garson, Segal, Steinmetz, Fladgate LLP continues to serve as counsel for Plaintiff, RCC Ventures, LLC, through its attorney Robert Garson, and all future correspondence and papers in this action should continue to be directed to him. So ordered. Attorney Chris Han terminated. (Signed by Judge Alison J. Nathan on 2/5/2018) (rjm) (Entered: 02/06/2018)","[('Topic 4', 0.67045), ('Topic 1', 0.25379), ('Topic 7', 0.05162)]"
34, 1:17-cv-03007-AJN,2018-03-19,28.0,"MEMORANDUM OPINION AND ORDER re: 17 MOTION to Dismiss . filed by EuroSite Power, Inc., American DG Energy, Inc. The motion to dismiss is granted as to Claims 1 and 2. The motion to dismiss is denied as to Claims 3, 4, and 5. Because Claims 3, 4, and 5 are brought only against Defendant EuroSite Power Inc., American DG Energy, Inc. is dismissed from this action. This resolves docket number 17. An initial pretrial conference in this matter will be scheduled under separate order. SO ORDERED. (Signed by Judge Alison J. Nathan on 3/19/2018) (rj) (Entered: 03/20/2018)","[('Topic 4', 0.66941), ('Topic 1', 0.24903), ('Topic 9', 0.05742)]"
35, 1:17-cv-03007-AJN,2018-03-20,29.0,"NOTICE OF INITIAL PRETRIAL CONFERENCE: This case has been assigned to me for all purposes. It is hereby ORDERED that counsel for all parties appear for an initial pretrial conference with the Court on Friday, May 25, 2018 at 4:00 pm in Courtroom 906 of the United States District Court for the Southern District of New York, Thurgood Marshall U.S. Courthouse at 40 Foley Square, New York, New York. Counsel are directed to confer with each other prior to the conference regarding settlement and each of the other subjects to be considered at a Fed. R. Civ. P. 16 conference. Additionally, in accordance with the Court's Individual Rules, the parties are hereby ORDERED to ECF file a Proposed Civil Case Management Plan and Scheduling Order no later than seven days prior to the Initial Pretrial Conference. The parties shall use this Court's form Proposed Case Management Plan and Scheduling Order available at the Court's website (http://nysd.uscourts.gov/judge/Nathan). IT IS FURTHER ORDERED that included with the Proposed Civil Case Management Plan, the parties jointly submit a letter, not to exceed five (5) pages, providing the following information in separate paragraphs as set forth in this order. If this case has been settled or otherwise terminated, counsel are not required to appear, provided that a stipulation of discontinuance, voluntary dismissal, or other proof of termination is sent prior to the date of the conference via e-mail to the Orders and Judgment Clerk at the following e-mail address: orders_and_judgments@nysd.uscourts.gov. All pretrial conferences must be attended by the attorney who will serve as principal trial counsel. Any request for adjournment must be ECF filed and submitted pursuant to the Court's Individual Practices; the Court will not entertain requests made less than two business days before the conference. The written submission must (a) specify the reasons for the adjournment, (b) state whether the other parties have consented, and (c) indicate times and dates on succeeding Fridays when all counsel are available. Unless counsel are notified that the conference has been adjourned, it will be held as scheduled. Counsel who have noticed an appearance as of the issuance of this order are directed to notify all other parties' attorneys in this action by serving upon each of them a copy of this order and the Court's Individual Rules (available at the Court's website, http://nysd.uscourts.gov/judge/Nathan) forthwith. If unaware of the identity of counsel for any of the parties, counsel receiving this order must forthwith send a copy of this order and Individual Rules to that party personally. Initial Conference set for 5/25/2018 at 04:00 PM in Courtroom 906, 40 Foley Square, New York, NY 10007 before Judge Alison J. Nathan. (Signed by Judge Alison J. Nathan on 3/19/2018) (rj) (Entered: 03/20/2018)","[('Topic 4', 0.67044), ('Topic 1', 0.25379), ('Topic 7', 0.05163)]"
